PWGTP,AGEP,GASP,GRPIP,JWAP,JWDP,JWMNP,FER,HHL,HISPEED,JWTRNS,SCH,SCHL,SEX,state
54,10,110,0,0,0,0,0,1,1,0,2,6,2,05
54,8,110,0,0,0,0,0,1,1,0,2,4,2,05
54,7,110,0,0,0,0,0,1,1,0,2,3,2,05
292,20,30,20,88,46,15,2,1,1,1,1,19,2,05
655,20,30,20,168,101,25,0,1,1,1,1,16,1,05
21,38,3,0,101,61,5,2,1,1,1,1,20,2,05
36,40,3,0,88,37,60,0,1,1,1,1,19,1,05
26,31,60,0,91,51,5,2,1,2,1,3,20,2,05
48,9,60,0,0,0,0,0,1,2,0,2,7,2,05
33,65,130,0,0,0,0,0,1,1,0,1,16,2,05
31,63,130,0,0,0,0,0,1,1,0,1,17,1,05
21,31,60,0,0,0,0,0,1,2,0,1,14,1,05
8,20,60,0,0,0,0,2,1,2,0,2,18,2,05
29,9,60,0,0,0,0,0,1,2,0,2,5,2,05
28,7,60,0,0,0,0,0,1,2,0,2,4,2,05
17,5,60,0,0,0,0,0,1,2,0,2,2,1,05
12,1,60,0,0,0,0,0,1,2,0,0,0,2,05
40,26,20,75,93,46,40,2,1,1,1,1,19,2,05
132,26,20,75,0,0,0,2,1,1,0,1,18,2,05
133,44,3,0,47,13,7,0,1,1,1,1,16,1,05
135,44,60,40,179,109,5,2,1,1,1,2,18,2,05
12,23,3,0,94,46,45,2,1,1,1,1,21,2,05
13,23,3,0,79,31,45,0,1,1,1,1,16,1,05
133,57,30,29,102,55,40,0,1,0,1,1,19,2,05
86,34,20,0,94,49,30,0,1,1,1,1,21,1,05
89,33,20,0,89,43,35,0,1,1,1,1,19,1,05
191,20,3,17,85,43,15,2,1,1,1,1,19,2,05
251,20,3,17,188,112,20,0,1,1,1,1,16,1,05
252,20,3,17,0,0,0,0,1,1,0,1,16,1,05
286,30,3,17,85,43,15,0,1,1,1,1,16,1,05
31,77,50,0,79,37,15,0,1,1,1,1,20,1,05
89,75,50,0,143,91,5,0,1,1,1,1,20,2,05
92,60,3,0,0,0,0,0,1,1,0,1,19,2,05
20,71,310,0,0,0,0,0,1,1,0,1,21,2,05
18,64,310,0,0,0,0,0,1,1,0,1,16,1,05
32,28,310,0,79,28,60,0,1,1,1,1,18,1,05
36,18,310,0,239,134,20,0,1,1,1,2,14,1,05
29,14,310,0,0,0,0,0,1,1,0,2,11,2,05
178,41,3,0,84,40,25,0,2,1,1,1,17,1,05
284,47,3,0,113,67,35,2,2,1,1,1,20,2,05
322,20,3,0,194,115,20,0,2,1,1,2,16,1,05
58,83,30,0,0,0,0,0,1,1,0,1,18,2,05
54,60,100,0,87,43,25,0,4,1,1,1,17,1,05
76,55,100,0,46,11,15,0,4,1,1,1,17,2,05
115,32,100,0,0,0,0,2,4,1,11,1,21,2,05
133,22,100,0,91,49,15,0,4,1,1,2,20,1,05
348,51,50,29,85,43,15,0,1,0,1,1,18,1,05
69,47,3,0,88,45,20,0,1,1,1,1,19,1,05
82,52,3,0,94,47,40,0,1,1,1,1,21,2,05
65,22,3,0,58,17,20,2,1,1,1,1,19,2,05
64,17,3,0,0,0,0,2,1,1,0,2,14,2,05
41,59,50,0,0,0,0,0,1,2,0,1,15,2,05
65,17,50,0,132,85,10,2,1,2,1,1,17,2,05
104,67,100,0,0,0,0,0,1,1,0,1,16,1,05
105,57,100,0,90,43,40,0,1,1,1,1,16,2,05
28,47,200,0,0,0,0,2,1,0,0,1,14,2,05
173,61,3,45,83,43,5,0,1,0,1,1,16,1,05
112,62,3,0,0,0,0,0,1,2,0,1,16,1,05
101,68,3,0,167,103,5,0,1,2,1,1,10,2,05
9,73,3,0,0,0,0,0,1,1,0,1,19,1,05
8,60,3,0,0,0,0,0,1,1,11,1,17,2,05
40,71,3,42,0,0,0,0,1,2,0,1,17,1,05
20,75,70,0,0,0,0,0,1,1,0,1,18,2,05
66,74,70,0,0,0,0,0,1,1,0,1,20,1,05
55,66,100,0,0,0,0,0,1,0,0,1,16,1,05
143,37,40,0,76,35,10,0,1,1,1,1,19,1,05
111,39,40,0,95,47,45,2,1,1,1,1,19,2,05
212,52,40,100,0,0,0,0,1,1,0,1,19,1,05
293,25,3,0,90,39,60,2,1,1,1,1,20,2,05
329,22,3,0,56,15,30,0,1,1,1,1,16,1,05
171,61,3,61,119,79,5,0,4,1,10,2,20,2,05
55,56,3,0,153,94,20,0,1,1,1,1,16,2,05
66,57,3,0,0,0,0,0,1,1,0,1,10,1,05
71,74,20,0,0,0,0,0,1,1,0,1,14,1,05
57,74,20,0,0,0,0,0,1,1,0,1,16,2,05
173,72,100,0,0,0,0,0,1,1,0,1,19,2,05
193,52,100,0,90,49,10,0,1,1,1,1,17,2,05
217,25,100,0,90,49,10,2,1,1,1,1,18,2,05
66,82,3,0,0,0,0,0,1,1,0,1,21,2,05
19,22,3,30,90,48,15,2,1,1,1,1,19,2,05
35,24,3,30,0,0,0,0,1,1,11,1,21,1,05
25,1,3,30,0,0,0,0,1,1,0,0,0,1,05
135,31,90,32,0,0,0,1,1,1,0,1,19,2,05
92,32,90,32,73,28,30,0,1,1,1,1,18,1,05
81,11,90,32,0,0,0,0,1,1,0,2,8,2,05
109,2,90,32,0,0,0,0,1,1,0,0,0,2,05
109,0,90,32,0,0,0,0,1,1,0,0,0,2,05
39,33,10,0,92,51,10,2,1,2,1,1,20,2,05
29,33,10,0,79,31,45,0,1,2,1,1,19,1,05
26,10,10,0,0,0,0,0,1,2,0,2,7,2,05
51,4,10,0,0,0,0,0,1,2,0,2,1,1,05
89,76,80,0,87,46,10,0,1,1,1,1,19,2,05
125,49,140,0,0,0,0,2,1,1,0,1,19,2,05
104,43,140,0,67,22,30,0,1,1,1,1,21,1,05
75,13,140,0,0,0,0,0,1,1,0,2,10,2,05
88,12,140,0,0,0,0,0,1,1,0,2,9,1,05
75,11,140,0,0,0,0,0,1,1,0,2,7,2,05
29,31,3,41,72,31,10,2,1,1,1,1,17,2,05
15,9,3,41,0,0,0,0,1,1,0,2,6,1,05
26,5,3,41,0,0,0,0,1,1,0,2,2,2,05
8,72,130,0,0,0,0,0,1,2,0,1,18,1,05
341,49,3,101,93,53,5,2,1,0,12,2,20,2,05
319,33,3,0,0,0,0,2,2,1,0,1,19,2,05
330,27,3,0,88,43,30,0,2,1,1,1,21,1,05
92,64,150,0,0,0,0,0,1,2,0,1,16,1,05
69,64,150,0,0,0,0,0,1,2,0,1,16,2,05
192,74,3,38,0,0,0,0,1,1,0,1,16,1,05
72,25,3,0,97,43,75,0,1,1,1,1,16,1,05
32,71,3,0,0,0,0,0,1,2,0,1,21,2,05
33,69,3,0,0,0,0,0,1,2,0,1,18,1,05
50,58,3,0,87,43,25,0,1,2,1,1,21,1,05
156,61,10,0,75,34,10,0,1,1,1,1,18,2,05
146,55,10,0,238,124,144,0,1,1,2,1,16,1,05
59,41,3,0,94,46,48,2,1,1,1,1,20,2,05
62,41,3,0,67,25,15,0,1,1,1,1,15,1,05
224,19,3,0,87,45,15,2,1,1,1,2,18,2,05
82,11,3,0,0,0,0,0,1,1,0,2,8,2,05
66,83,160,101,0,0,0,0,1,0,0,1,22,2,05
143,24,3,25,0,0,0,0,1,1,11,1,16,1,05
87,24,3,25,95,55,5,1,1,1,1,1,16,2,05
60,18,3,25,0,0,0,0,1,1,0,2,14,1,05
132,37,250,0,90,45,30,2,1,1,1,1,21,2,05
38,11,250,0,0,0,0,0,1,1,0,2,9,2,05
37,11,250,0,0,0,0,0,1,1,0,2,9,2,05
97,6,250,0,0,0,0,0,1,1,0,2,4,2,05
113,29,60,0,97,55,15,0,2,1,1,1,19,1,05
94,27,60,0,111,67,25,2,2,1,1,1,16,2,05
134,5,60,0,0,0,0,0,2,1,0,2,1,1,05
90,4,60,0,0,0,0,0,2,1,0,1,1,2,05
108,48,3,0,283,149,45,2,1,2,1,1,17,2,05
70,52,3,0,82,19,144,0,1,2,1,1,16,1,05
157,63,3,101,0,0,0,0,1,0,0,1,16,1,05
104,26,3,31,96,55,10,2,3,2,1,2,21,2,05
79,26,3,31,97,55,15,2,3,2,2,2,21,2,05
55,58,40,0,76,31,30,0,1,1,1,1,18,1,05
55,45,40,0,113,73,5,2,1,1,10,1,22,2,05
52,24,40,0,96,37,144,0,1,1,1,2,19,1,05
52,23,40,0,94,46,45,2,1,1,1,1,18,2,05
62,68,3,0,0,0,0,0,1,1,0,1,16,2,05
57,68,3,0,84,41,20,0,1,1,1,1,1,1,05
152,51,500,0,97,49,45,0,1,2,1,1,16,1,05
122,32,500,0,0,0,0,2,1,2,0,1,16,2,05
164,9,500,0,0,0,0,0,1,2,0,2,7,1,05
106,7,500,0,0,0,0,0,1,2,0,2,5,2,05
10,69,180,0,0,0,0,0,1,2,0,1,19,1,05
83,59,50,0,92,53,4,0,1,1,1,1,22,1,05
90,57,50,0,0,0,0,0,1,1,0,1,19,2,05
39,52,110,0,0,0,0,0,1,1,0,1,16,1,05
38,61,80,0,0,0,0,0,1,2,0,1,3,2,05
42,61,80,0,0,0,0,0,1,2,0,1,15,1,05
164,60,300,0,0,0,0,0,1,2,0,1,17,2,05
137,64,300,0,0,0,0,0,1,2,0,1,14,1,05
7,76,190,0,0,0,0,0,1,1,0,1,14,1,05
15,68,190,0,197,116,20,0,1,1,1,1,16,2,05
68,36,3,0,0,0,0,2,1,2,0,1,16,2,05
52,83,150,0,0,0,0,0,1,2,0,1,16,1,05
40,77,150,0,0,0,0,0,1,2,0,1,16,2,05
58,59,3,0,0,0,0,0,1,1,0,1,18,2,05
271,55,50,19,76,34,15,0,1,1,1,1,22,1,05
262,57,50,19,83,43,5,0,1,1,1,1,21,2,05
128,73,100,0,0,0,0,0,1,1,0,1,19,2,05
154,81,100,0,0,0,0,0,1,1,0,1,21,1,05
232,53,3,0,87,40,40,0,1,0,1,1,22,2,05
230,63,3,0,0,0,0,0,1,0,0,1,16,1,05
130,25,3,0,0,0,0,0,1,0,0,1,16,1,05
130,25,3,0,0,0,0,0,1,0,0,1,16,1,05
172,77,10,0,0,0,0,0,1,1,0,1,21,1,05
186,75,10,0,0,0,0,0,1,1,0,1,21,2,05
49,67,3,101,0,0,0,0,1,1,0,1,16,1,05
71,58,3,101,0,0,0,0,1,1,0,1,17,2,05
99,23,3,101,0,0,0,2,1,1,0,1,1,2,05
142,39,190,0,91,49,15,0,1,1,1,1,20,1,05
107,38,190,0,0,0,0,2,1,1,11,1,21,2,05
128,4,190,0,0,0,0,0,1,1,0,3,2,2,05
171,71,3,0,0,0,0,0,1,1,0,1,19,2,05
162,70,3,0,0,0,0,0,1,1,0,1,21,1,05
223,28,3,0,240,135,10,0,1,1,1,1,16,1,05
143,64,3,24,0,0,0,0,1,1,0,1,16,2,05
81,70,450,0,0,0,0,0,1,1,0,1,16,2,05
99,70,450,0,0,0,0,0,1,1,0,1,17,1,05
196,61,3,0,91,49,15,0,1,1,1,1,17,2,05
129,68,3,0,0,0,0,0,1,1,0,1,16,1,05
59,84,3,0,0,0,0,0,1,0,0,1,16,2,05
95,36,3,43,109,52,90,2,1,2,1,1,16,2,05
93,17,3,43,0,0,0,2,1,2,0,2,14,2,05
66,12,3,43,0,0,0,0,1,2,0,2,8,2,05
67,10,3,43,0,0,0,0,1,2,0,2,6,2,05
66,9,3,43,0,0,0,0,1,2,0,2,5,2,05
90,3,3,43,0,0,0,0,1,2,0,1,1,1,05
121,1,3,43,0,0,0,0,1,2,0,0,0,2,05
8,83,60,0,0,0,0,0,1,0,0,1,11,2,05
216,55,80,0,96,55,10,0,1,1,1,1,22,1,05
179,56,80,0,96,55,10,0,1,1,1,1,21,2,05
448,25,80,0,0,0,0,0,1,1,0,1,21,1,05
41,53,20,0,79,37,15,0,1,0,1,1,16,1,05
81,53,20,0,85,43,15,0,1,0,1,1,18,2,05
51,23,20,0,85,43,15,0,1,0,1,1,21,1,05
18,72,3,0,0,0,0,0,1,1,0,1,19,1,05
24,73,3,0,0,0,0,0,1,1,0,1,16,2,05
94,44,20,0,90,49,10,2,1,1,1,1,16,2,05
32,18,20,0,0,0,0,0,1,1,0,1,16,1,05
198,28,3,19,97,55,15,0,1,2,1,1,17,1,05
224,27,3,19,0,0,0,2,1,2,11,1,16,2,05
142,3,3,19,0,0,0,0,1,2,0,1,1,1,05
127,34,3,0,88,40,45,0,1,1,1,1,22,1,05
162,42,3,0,0,0,0,2,1,1,0,1,21,2,05
72,2,3,0,0,0,0,0,1,1,0,0,0,1,05
72,1,3,0,0,0,0,0,1,1,0,0,0,1,05
76,37,30,0,0,0,0,2,1,1,0,1,16,2,05
77,8,30,0,0,0,0,0,1,1,0,2,6,1,05
79,6,30,0,0,0,0,0,1,1,0,2,4,1,05
119,37,230,0,92,52,7,0,1,1,1,1,17,1,05
154,36,230,0,90,49,10,2,1,1,1,1,19,2,05
141,14,230,0,0,0,0,0,1,1,0,2,10,2,05
140,7,230,0,0,0,0,0,1,1,0,2,3,2,05
132,1,230,0,0,0,0,0,1,1,0,0,0,2,05
101,37,20,0,90,49,10,0,1,1,1,1,22,1,05
114,29,3,16,88,49,2,2,1,1,1,1,23,2,05
195,43,3,13,95,53,17,2,1,0,1,1,22,2,05
188,46,3,13,76,34,15,0,1,0,1,1,18,1,05
233,14,3,13,0,0,0,0,1,0,0,2,11,2,05
31,49,3,0,0,0,0,2,1,1,0,1,13,2,05
87,57,3,0,83,43,5,0,1,1,1,1,18,1,05
275,21,3,8,97,55,15,2,1,1,1,1,18,2,05
609,22,3,8,73,31,15,0,1,1,1,1,18,1,05
143,65,3,0,0,0,0,0,1,1,0,1,14,2,05
222,70,3,0,0,0,0,0,1,1,0,1,17,1,05
60,53,3,21,91,49,15,0,1,2,1,1,15,2,05
54,62,3,21,0,0,0,0,1,2,0,1,17,1,05
42,60,3,0,88,43,30,0,1,2,1,1,19,1,05
43,60,3,0,53,14,20,0,1,2,1,1,24,2,05
349,53,3,0,0,0,0,0,1,1,0,1,13,1,05
148,54,20,0,70,31,3,0,1,2,9,1,16,1,05
21,28,240,0,88,49,2,2,1,1,1,2,21,2,05
30,6,240,0,0,0,0,0,1,1,0,2,3,1,05
23,3,240,0,0,0,0,0,1,1,0,1,1,1,05
75,23,3,101,0,0,0,0,1,1,0,2,21,1,05
61,71,3,22,0,0,0,0,1,1,0,1,13,1,05
64,70,3,22,0,0,0,0,1,1,0,1,16,2,05
11,71,30,0,0,0,0,0,1,1,0,1,18,2,05
14,67,30,0,0,0,0,0,1,1,11,1,16,1,05
11,63,3,30,0,0,0,0,1,1,0,1,16,2,05
59,49,3,0,81,39,15,2,1,1,1,1,19,2,05
59,53,3,0,69,30,1,0,1,1,10,1,16,1,05
182,49,3,20,0,0,0,2,1,2,0,1,19,2,05
188,43,3,20,64,19,30,0,1,2,1,1,16,1,05
420,18,3,20,0,0,0,0,1,2,0,1,13,1,05
46,84,3,0,0,0,0,0,1,1,0,1,16,2,05
87,63,3,0,91,49,16,0,1,1,1,1,16,1,05
89,13,3,0,0,0,0,0,1,1,0,2,11,1,05
52,75,3,0,0,0,0,0,3,0,0,1,16,2,05
109,59,90,0,0,0,0,0,1,1,0,1,19,2,05
75,40,90,0,0,0,0,0,1,1,0,1,16,1,05
92,35,90,0,0,0,0,2,1,1,0,1,19,2,05
169,13,90,0,0,0,0,0,1,1,0,2,9,2,05
169,13,90,0,0,0,0,0,1,1,0,2,10,2,05
133,5,90,0,0,0,0,0,1,1,0,2,2,1,05
136,3,90,0,0,0,0,0,1,1,0,2,1,1,05
105,83,3,0,0,0,0,0,1,1,0,1,22,2,05
101,67,3,54,0,0,0,0,1,2,0,1,16,2,05
57,82,20,0,0,0,0,0,1,2,0,1,18,2,05
60,80,20,0,0,0,0,0,1,2,0,1,24,1,05
84,68,3,0,0,0,0,0,1,1,0,1,22,1,05
65,66,3,0,0,0,0,0,1,1,0,1,20,2,05
406,70,160,0,0,0,0,0,1,2,0,1,21,2,05
39,49,3,23,93,52,10,2,2,0,1,2,21,2,05
607,71,3,0,0,0,0,0,1,1,0,1,13,1,05
535,76,3,0,0,0,0,0,1,1,0,1,21,2,05
38,68,250,0,0,0,0,0,1,2,0,1,16,1,05
46,31,3,0,0,0,0,2,1,1,11,1,16,2,05
46,34,3,0,98,55,20,0,1,1,1,1,16,1,05
63,8,3,0,0,0,0,0,1,1,0,2,4,1,05
25,41,40,0,95,55,5,0,1,2,1,1,21,1,05
29,39,40,0,103,49,75,1,1,2,1,1,22,2,05
41,4,40,0,0,0,0,0,1,2,0,1,1,2,05
70,57,3,0,0,0,0,0,1,1,0,1,16,1,05
56,68,80,0,0,0,0,0,1,2,0,1,18,2,05
46,68,80,0,0,0,0,0,1,2,0,1,17,1,05
90,89,90,0,0,0,0,0,1,0,0,1,16,1,05
58,86,90,0,0,0,0,0,1,0,0,1,16,2,05
58,52,110,0,80,37,20,0,1,1,1,2,21,1,05
59,50,110,0,0,0,0,2,1,1,0,1,16,2,05
128,2,110,0,0,0,0,0,1,1,0,0,0,2,05
65,21,110,0,87,43,25,1,1,1,1,1,14,2,05
47,82,270,0,0,0,0,0,1,1,0,1,21,2,05
195,37,60,0,181,109,16,0,2,2,1,1,21,1,05
223,29,60,0,74,31,20,2,2,2,1,1,1,2,05
232,6,60,0,0,0,0,0,2,2,0,2,1,2,05
114,1,60,0,0,0,0,0,2,2,0,0,0,2,05
95,86,10,33,0,0,0,0,1,2,0,1,16,2,05
121,32,3,0,79,31,45,2,1,2,1,1,19,2,05
137,32,3,0,93,43,55,0,1,2,1,1,19,1,05
116,8,3,0,0,0,0,0,1,2,0,2,4,2,05
129,6,3,0,0,0,0,0,1,2,0,3,3,1,05
74,42,20,41,3,1,10,0,1,2,1,1,19,1,05
12,41,3,10,0,0,0,2,1,1,11,1,22,2,05
11,44,3,10,87,47,5,0,1,1,1,1,21,1,05
10,16,3,10,0,0,0,0,1,1,0,2,12,1,05
9,13,3,10,0,0,0,0,1,1,0,2,9,1,05
9,8,3,10,0,0,0,0,1,1,0,2,5,1,05
50,70,50,0,0,0,0,0,1,1,0,1,19,1,05
67,64,50,0,0,0,0,0,1,1,0,1,21,2,05
155,30,3,0,94,49,30,2,1,1,1,1,19,2,05
114,6,3,0,0,0,0,0,1,1,0,2,3,1,05
116,4,3,0,0,0,0,0,1,1,0,1,2,2,05
50,66,3,30,0,0,0,0,1,1,0,1,16,2,05
98,82,300,0,0,0,0,0,1,1,0,1,21,1,05
97,79,300,0,0,0,0,0,1,1,0,1,22,2,05
411,30,160,0,85,43,15,0,1,1,1,1,21,1,05
333,28,160,0,0,0,0,1,1,1,0,1,21,2,05
220,2,160,0,0,0,0,0,1,1,0,0,0,2,05
219,0,160,0,0,0,0,0,1,1,0,0,0,2,05
59,49,90,0,90,50,5,2,1,2,1,1,16,2,05
113,48,90,0,0,0,0,0,1,2,0,1,18,1,05
95,24,90,0,78,33,30,0,1,2,1,1,20,1,05
28,28,30,25,0,0,0,2,1,1,0,1,20,2,05
26,12,30,25,0,0,0,0,1,1,0,2,9,2,05
43,30,3,0,86,45,10,0,1,1,1,1,18,1,05
45,30,3,0,94,53,10,2,1,1,1,1,19,2,05
67,8,3,0,0,0,0,0,1,1,0,2,6,1,05
63,3,3,0,0,0,0,0,1,1,0,3,2,1,05
174,53,130,0,80,37,20,0,1,1,1,1,21,1,05
138,49,130,0,93,53,7,2,1,1,1,1,19,2,05
164,28,130,0,0,0,0,0,1,1,11,1,1,1,05
108,66,130,0,0,0,0,0,1,1,0,1,16,2,05
54,46,40,0,260,139,24,2,1,1,1,1,17,2,05
130,28,50,0,89,49,6,0,1,1,1,1,22,1,05
120,26,50,0,0,0,0,1,1,1,0,1,21,2,05
250,2,50,0,0,0,0,0,1,1,0,0,0,2,05
250,0,50,0,0,0,0,0,1,1,0,0,0,1,05
44,35,3,0,99,55,25,2,1,2,1,1,21,2,05
48,35,3,0,76,31,30,0,1,2,1,1,18,1,05
19,2,3,0,0,0,0,0,1,2,0,0,0,2,05
39,65,200,0,72,31,10,0,1,1,1,1,16,1,05
14,88,100,0,0,0,0,0,1,0,0,1,20,2,05
23,84,100,0,0,0,0,0,1,0,0,1,16,2,05
68,39,70,101,116,76,5,2,5,1,1,1,20,2,05
79,18,70,101,0,0,0,2,5,1,0,2,16,2,05
58,13,70,101,0,0,0,0,5,1,0,2,10,1,05
58,10,70,101,0,0,0,0,5,1,0,2,7,1,05
60,10,70,101,0,0,0,0,5,1,0,2,6,1,05
65,8,70,101,0,0,0,0,5,1,0,2,4,2,05
65,6,70,101,0,0,0,0,5,1,0,2,3,2,05
71,25,3,0,0,0,0,1,1,1,0,1,18,2,05
53,3,3,0,0,0,0,0,1,1,0,1,1,1,05
48,0,3,0,0,0,0,0,1,1,0,0,0,2,05
45,66,20,0,0,0,0,0,1,1,0,1,18,2,05
123,30,60,23,166,97,60,0,1,2,1,1,16,1,05
51,57,60,0,82,37,30,0,1,1,1,1,21,2,05
186,22,3,31,0,0,0,2,1,1,11,1,16,2,05
189,23,3,31,0,0,0,0,1,1,11,1,16,1,05
40,67,50,0,0,0,0,0,1,1,0,1,24,1,05
32,71,50,0,106,67,1,0,1,1,1,1,22,2,05
81,47,40,0,83,43,5,0,1,1,1,1,16,1,05
64,49,40,0,0,0,0,2,1,1,0,1,17,2,05
57,19,40,0,83,43,5,0,1,1,1,1,19,1,05
33,63,3,0,73,31,15,0,1,2,1,1,16,1,05
52,60,3,0,0,0,0,0,1,2,0,1,13,2,05
118,64,80,0,0,0,0,0,1,1,0,1,11,1,05
109,65,80,0,0,0,0,0,1,1,0,1,18,2,05
180,14,80,0,0,0,0,0,1,1,0,2,12,2,05
141,4,80,0,0,0,0,0,1,1,0,2,2,2,05
43,48,3,0,82,43,3,0,1,1,1,1,21,1,05
49,45,3,0,104,64,8,2,1,1,1,1,21,2,05
69,68,3,0,0,0,0,0,1,1,0,1,14,2,05
85,27,3,0,120,79,10,0,1,1,1,1,18,1,05
170,47,50,0,90,49,10,0,1,1,1,1,23,1,05
104,63,180,9,106,64,15,0,1,0,1,1,15,2,05
79,34,3,7,77,34,20,0,1,2,1,1,16,1,05
67,32,3,7,80,37,20,2,1,2,1,1,16,2,05
198,71,80,0,88,47,10,0,1,0,1,1,19,2,05
75,26,3,0,98,55,20,2,1,1,1,1,21,2,05
17,68,3,16,0,0,0,0,1,1,0,1,23,1,05
46,21,3,16,121,73,45,0,1,1,1,1,18,1,05
120,56,180,0,0,0,0,0,3,1,0,1,23,2,05
54,89,180,0,97,51,35,0,3,1,1,1,21,2,05
304,18,3,0,0,0,0,1,1,0,0,1,16,2,05
194,2,3,0,0,0,0,0,1,0,0,0,0,2,05
194,0,3,0,0,0,0,0,1,0,0,0,0,2,05
345,34,60,0,0,0,0,2,3,2,11,1,22,2,05
317,38,60,0,87,46,10,0,3,2,1,1,22,1,05
204,9,60,0,0,0,0,0,3,2,0,2,5,2,05
205,6,60,0,0,0,0,0,3,2,0,2,2,1,05
28,65,10,0,0,0,0,0,1,1,0,1,16,2,05
34,35,10,0,0,0,0,0,1,1,0,1,22,1,05
224,56,90,0,81,37,25,0,2,1,1,1,21,2,05
139,55,90,0,87,43,25,0,2,1,1,1,20,1,05
44,30,150,0,90,49,12,0,2,1,1,3,19,1,05
48,30,150,0,87,46,10,2,2,1,1,1,21,2,05
28,6,150,0,0,0,0,0,2,1,0,2,4,2,05
89,70,80,0,0,0,0,0,1,1,0,1,18,2,05
13,53,3,0,0,0,0,0,2,2,0,1,1,2,05
27,36,3,0,0,0,0,0,2,2,0,1,1,1,05
27,32,3,0,177,108,5,0,2,2,1,1,1,1,05
31,19,3,0,84,31,68,0,2,2,1,1,16,1,05
75,52,30,11,0,0,0,0,1,2,0,1,18,2,05
227,31,30,11,166,100,30,2,1,2,1,1,18,2,05
14,74,3,0,0,0,0,0,1,2,0,1,16,2,05
18,70,3,0,0,0,0,0,1,2,0,1,19,1,05
10,93,60,0,0,0,0,0,1,0,0,1,16,2,05
15,82,60,0,0,0,0,0,1,0,0,1,1,2,05
8,45,30,0,93,46,40,2,1,1,1,1,20,2,05
7,17,30,0,62,22,5,0,1,1,1,3,14,1,05
6,14,30,0,0,0,0,0,1,1,0,3,11,1,05
38,29,3,0,200,118,15,0,1,2,1,2,19,1,05
58,29,3,0,0,0,0,2,1,2,0,1,19,2,05
58,2,3,0,0,0,0,0,1,2,0,0,0,1,05
58,68,3,0,0,0,0,0,1,2,11,1,17,2,05
54,70,3,0,0,0,0,0,1,2,0,1,19,1,05
74,36,3,0,0,0,0,0,1,2,0,1,17,1,05
58,8,3,0,0,0,0,0,1,2,0,2,5,1,05
156,88,40,0,0,0,0,0,1,2,0,1,21,1,05
114,84,40,0,0,0,0,0,1,2,0,1,16,2,05
70,26,3,0,0,0,0,2,1,2,0,1,16,2,05
94,23,3,0,0,0,0,0,1,2,0,1,1,1,05
110,2,3,0,0,0,0,0,1,2,0,0,0,2,05
78,53,3,70,0,0,0,0,1,1,0,1,15,2,05
60,60,3,70,168,103,10,0,1,1,1,1,15,1,05
24,64,100,0,0,0,0,0,1,1,0,1,16,1,05
27,58,100,0,0,0,0,0,1,1,0,1,17,2,05
61,43,30,0,111,52,144,2,1,1,1,1,22,2,05
94,45,30,0,108,49,144,0,1,1,1,1,21,1,05
18,13,30,0,0,0,0,0,1,1,0,3,9,1,05
19,13,30,0,0,0,0,0,1,1,0,3,9,1,05
92,74,3,0,0,0,0,0,1,1,0,1,18,2,05
51,76,180,0,93,49,25,0,1,1,1,1,21,1,05
41,74,180,0,84,43,10,0,1,1,1,1,19,2,05
30,53,3,0,63,19,25,0,1,2,1,1,16,2,05
43,48,3,0,222,128,25,0,1,2,1,1,16,1,05
40,22,3,0,246,135,25,2,1,2,1,1,16,2,05
20,3,3,0,0,0,0,0,1,2,0,2,2,2,05
117,58,150,10,70,22,45,0,1,1,1,1,18,2,05
105,57,150,10,0,0,0,0,1,1,0,1,14,1,05
189,23,150,10,104,61,20,2,1,1,1,1,16,2,05
13,86,350,0,0,0,0,0,1,0,0,1,16,2,05
60,37,100,10,0,0,0,2,1,1,11,1,16,2,05
48,42,100,10,91,49,15,0,1,1,1,1,16,1,05
17,10,100,10,0,0,0,0,1,1,0,2,7,1,05
26,3,100,10,0,0,0,0,1,1,0,3,1,1,05
182,78,30,0,0,0,0,0,1,1,0,1,22,1,05
134,78,30,0,0,0,0,0,1,1,0,1,21,2,05
170,46,40,0,0,0,0,2,1,1,0,1,21,2,05
168,52,40,0,84,43,10,0,1,1,1,1,22,1,05
224,12,40,0,0,0,0,0,1,1,0,2,9,1,05
161,10,40,0,0,0,0,0,1,1,0,2,7,2,05
85,27,3,26,102,61,10,0,1,1,1,1,20,1,05
25,64,90,0,0,0,0,0,1,2,0,1,17,1,05
28,56,90,0,0,0,0,0,1,2,11,1,1,1,05
156,70,3,30,0,0,0,0,1,0,0,1,19,2,05
31,69,3,0,91,43,45,0,1,1,1,1,24,2,05
23,74,3,0,0,0,0,0,1,1,0,1,21,1,05
85,61,200,0,86,43,20,0,1,1,1,1,20,1,05
72,56,200,0,86,43,20,0,1,1,1,1,18,2,05
95,23,200,0,111,67,25,2,1,1,1,2,19,2,05
53,78,40,0,0,0,0,0,2,1,0,1,19,2,05
31,82,40,0,0,0,0,0,2,1,0,1,16,1,05
58,81,90,0,0,0,0,0,1,1,0,1,22,2,05
53,83,90,0,0,0,0,0,1,1,0,1,21,1,05
12,48,3,0,0,0,0,0,1,2,0,1,16,1,05
49,38,3,0,69,28,10,2,1,2,1,1,16,2,05
60,12,3,0,0,0,0,0,1,2,0,2,9,2,05
295,38,80,0,0,0,0,2,1,1,0,1,21,2,05
256,40,80,0,88,40,45,0,1,1,1,1,21,1,05
281,9,80,0,0,0,0,0,1,1,0,2,6,2,05
